I,SoC,V
51.5,66,579.1
51.3,66,578.9
51.4,67,579.1
51.4,67,578.3
51.3,67,578.9
51.6,67,579.1
51.6,67,579.1
51.4,67,578.9
51.4,67,578.9
51.7,67,578.3
51.4,67,578.2
51.6,67,578.9
51.6,67,580.4
51.2,67,578.2
51.3,67,578.9
51.3,67,578.9
51.3,67,578.9
51.3,67,578.7
51.4,67,580.6
51.2,67,579.1
51.2,67,578.7
51.5,67,579.1
51.5,67,579.5
51.5,67,579.1
51.2,67,579.1
51.4,67,579.1
51.3,67,580.4
51.3,67,578.7
51.3,67,579.1
51.4,67,580.6
51.2,67,579.1
51.3,67,580.6
51.5,67,578.9
51.4,67,579.5
51.5,68,578.9
51.5,68,578.9
51.6,68,578.9
51.2,68,580.6
51.3,68,579.1
51.5,68,579.1
51.6,68,580.4
51.2,68,578.9
51.2,68,578.9
51.5,68,580.6
51.2,68,579.3
51.3,68,578.9
51.4,68,579.1
51.3,68,579.3
51.2,68,580.6
51.1,68,578.9
51.4,68,579.1
51.4,68,579.1
51.4,68,579.1
51.2,68,581
51.2,68,581
51.4,68,580.6
51.4,68,580.6
51.5,68,578.9
51.5,68,579.1
51.5,68,579.1
51.3,68,581
51.2,68,579.7
51.2,68,579.7
51.4,68,579.1
51.5,68,580.4
51.5,68,579.3
51.4,68,579.7
51.4,69,581
51.5,69,580.6
51.5,69,580.6
51.5,69,580.6
51.5,69,581
51.4,69,580.4
51.4,69,580.4
51.3,69,580.4
51.3,69,580.4
51.4,69,580.4
51.4,69,580.4
51.4,69,581
51.3,69,580.8
51.3,69,580.8
51.1,69,581.3
47.4,69,580.6
47.4,69,580.6
47.5,69,578.9
47.7,69,579.1
47.5,69,579.1
47.5,69,579.1
47.6,69,580.6
47.7,69,580.4
47.8,69,580.4
47.7,69,580.6
47.7,69,580.6
47.4,69,580.4
47.8,69,579.1
47.8,69,579.5
47.8,69,580.4
47.8,69,580.6
47.8,69,579.1
47.8,69,580.6
47.4,69,581
47.5,69,579.1
47.8,69,579.5
47.8,70,580.6
47.4,70,580.6
47.7,70,579.5
47.7,70,579.5
47.8,70,580.8
47.8,70,579.1
47.5,70,579.5
47.8,70,580.6
47.7,70,581
47.6,70,580.6
47.4,70,580.6
47.3,70,580.4
47.3,70,580.6
47.4,70,579.5
47.4,70,580.6
47.4,70,579.1
47.4,70,580.6
47.7,70,581.3
47.8,70,580.4
47.8,70,580.4
47.7,70,580.6
47.4,70,580.6
47.4,70,581.1
47.4,70,581.1
47.4,70,581.1
47.4,70,581.1
47.4,70,580.6
47.7,70,581
47.5,70,580.8
47.4,70,581.1
47.4,70,580.6
47.8,70,581
47.5,70,581
47.7,70,580.6
47.7,70,579.3
47.8,70,580.6
47.7,71,581.7
47.7,71,579.5
47.7,71,581.3
47.4,71,580.4
47.4,71,581
47.3,71,580.6
47.3,71,580.6
47.7,71,581.1
47.4,71,581
47.6,71,580.6
47.3,71,581
47.3,71,581
47.3,71,581.1
47.6,71,581.1
47.7,71,581
47.4,71,580.6
47.3,71,581.3
47.5,71,580.6
47.3,71,581.1
47.3,71,581
47.3,71,581.1
47.4,71,580.6
47.5,71,581.3
47.7,71,581.1
47.4,71,581.1
47.4,71,581.1
47.6,71,581.9
47.4,71,581
47.4,71,581
47.3,71,581.7
47.4,71,581
47.4,71,581
41.3,71,580.6
41.6,71,580.4
41.6,71,580.4
41.5,71,579.5
41.6,72,581
41.7,72,580.6
41.7,72,580.6
41.7,72,580.6
41.3,72,579.1
41.3,72,579.1
41.6,72,580.4
41.4,72,580.6
41.4,72,580.6
41.4,72,580.6
41.4,72,580.6
41.3,72,581
41.3,72,581
41.4,72,581.1
41.4,72,580.6
41.3,72,580.4
41.4,72,580.6
41.6,72,580.6
41.5,72,581.1
41.5,72,581.1
41.4,72,581
41.3,72,580.6
41.4,72,581
41.5,72,580.6
41.3,72,580.4
41.3,72,580.6
41.3,72,580.6
41.2,72,581.9
41.6,72,580.4
41.6,72,580.4
41.6,72,580.6
41.4,72,580.4
41.5,72,581.1
41.6,72,580.6
41.5,72,581.1
41.6,72,581.9
41.5,72,579.1
41.3,72,580.6
41.3,72,581.1
41.3,72,580.6
41.5,72,581.1
41.5,73,581.7
41.5,73,581.3
41.6,73,581.1
41.5,73,580.4
41.4,73,580.6
41.4,73,581.7
41.4,73,581.7
41.6,73,581
41.5,73,581
41.5,73,581
41.3,73,581
41.3,73,581
41.3,73,581.1
41.3,73,581.9
41.3,73,580.6
41.4,73,580.6
41.6,73,580.6
41.5,73,580.6
41.3,73,580.6
41.6,73,581
41.6,73,580.8
41.5,73,581.3
41.5,73,581.3
41.2,73,580.6
41.5,73,581.3
41.3,73,581.1
41.2,73,581.9
41.3,73,580.4
41.3,73,581.9
41.3,73,581
41.3,73,581.1
41.6,73,580.6
41.6,73,581.7
41.6,73,581
41.5,73,581.1
41.6,73,581.1
41.4,73,581.1
41.4,73,581.3
41.4,73,581.3
41.4,73,581.3
41.3,73,580.6
41.3,74,581.9
41.6,74,581
41.5,74,581
41.6,74,581.1
41.1,74,581
41.1,74,580.4
41,74,581.7
41,74,582.3
41.1,74,581.1
41.1,74,581.1
41,74,581.7
41,74,581
41,74,581.7
41,74,581.3
41,74,581.7
41.3,74,581.3
41.3,74,581.3
41.1,74,581.9
40.9,74,581.3
41,74,581.1
41.1,74,581.3
41.1,74,581.3
41.1,74,582.5
41.3,74,581.9
41.3,74,581
41.2,74,581.3
41.3,74,581.9
41.1,74,581.3
41.1,74,581.3
41.3,74,582.1
41,74,581.9
41,74,581.9
41,74,581.9
41.1,74,581.7
41.3,74,581.3
41.3,74,581.3
41.3,74,582.1
41,74,581
41,74,581
41.1,74,581.9
41.3,74,581.7
41.3,74,581.7
41.3,75,581.3
41.3,75,581.7
41.2,75,582.1
41.2,75,582.1
40.9,75,582.5
40.9,75,582.5
40.9,75,582.5
41.3,75,582.1
41.1,75,582.5
41,75,582.1
41.2,75,582.1
41.1,75,581.7
41.1,75,581.7
41.2,75,582.1
41.2,75,581.9
41,75,581.9
41.2,75,582.1
41.2,75,582.1
41,75,581.1
41,75,582.1
41,75,582.6
41.2,75,581.9
41,75,582.3
41.1,75,582.1
41,75,581.9
41,75,581.9
41.2,75,581.3
41.2,75,583.4
40.9,75,582.1
41,75,582.6
40.9,75,582.1
40.9,75,582.1
41.1,75,582.1
41.2,75,582.5
41,75,581.1
41,75,581.7
41,75,581.9
41.3,75,581.3
41.2,75,583.2
41.2,75,581.9
41.2,76,581.9
41.3,76,582.5
41.3,76,582.5
41.3,76,582.1
41.3,76,582.5
41.2,76,582.5
40.9,76,582.5
41,76,581.7
40.9,76,582.6
40.9,76,582.1
40.9,76,581.9
40.9,76,582.5
39.5,76,583.4
39,76,581.9
39.1,76,582.5
39,76,582.1
38.8,76,582.1
38.8,76,582.1
39,76,582.5
39.1,76,581.9
39.2,76,582.1
39.1,76,583.6
39.1,76,583.6
39,76,581.9
38.8,76,582.6
38.9,76,582.1
39.1,76,582.1
38.9,76,582.6
38.7,76,582.1
39,76,581.9
38.8,76,581.9
39.1,76,581.7
39.1,76,582.1
39.1,76,581.9
39,76,582.5
39,76,583.6
39.1,76,582.3
38.8,76,581.9
38.9,76,582.5
39,76,581.9
39,76,581.9
39.1,76,582.1
38.8,76,582.1
39.1,77,582.3
38.9,77,583.6
38.8,77,582.1
39.1,77,582.1
39.1,77,581.9
39.1,77,582.6
38.8,77,583.4
38.7,77,581.9
38.9,77,582.1
38.8,77,581.9
39.1,77,582.1
39,77,582.5
38.8,77,581.9
38.8,77,582.1
39.1,77,582.6
38.9,77,582.1
38.9,77,583.4
38.9,77,583.4
38.9,77,583.4
39,77,582.1
39,77,583.6
39,77,583.6
39,77,583.6
39.1,77,582.1
39.1,77,582.1
39.1,77,583.4
39.1,77,582.6
39,77,583.6
39,77,583.6
38.8,77,583.4
39,77,583.4
39,77,583.4
38.8,77,581.9
38.8,77,583.4
38.8,77,583.4
39,77,582.5
39,77,582.5
38.7,77,582.3
38.7,77,582.3
38.8,77,582.1
39,77,583.6
39,77,584
39,77,582.6
39,77,582.5
39,78,582.1
39,78,582.1
38.9,78,583.4
38.8,78,583.6
38.7,78,583.8
38.8,78,582.1
38.7,78,583.6
39,78,582.6
38.9,78,582.6
39,78,582.5
39,78,582.5
38.8,78,582.5
38.7,78,582.1
38.9,78,584.1
39,78,583.4
38.9,78,582.5
36.4,78,584
36.4,78,582.1
36.4,78,582.5
36,78,582.3
36,78,582.1
36.1,78,583.4
36.2,78,583.6
36,78,582.5
36.1,78,582.1
36.3,78,584
36.1,78,584
36.1,78,582.5
36.3,78,582.5
36.4,78,582.1
36.4,78,582.1
36.1,78,583.4
36,78,584
36.1,78,582.6
36.1,78,582.6
36.1,78,582.3
36.2,78,583.6
36.1,78,583.4
36.1,78,583.4
36.1,78,583.6
36,78,582.6
36,78,583.4
36.3,78,582.5
36.4,78,582.6
36.1,78,582.3
36.1,78,584
36,79,583.4
36,79,583.4
36,79,583.4
36.2,79,583.4
36.3,79,583.2
36.1,79,582.5
36.2,79,582.5
36.3,79,582.5
36.4,79,582.5
36.1,79,583.6
36.4,79,582.6
36.1,79,582.5
36,79,582.5
36.1,79,582.6
36.3,79,583.6
36.1,79,584.3
36.3,79,584
36,79,583.4
36.2,79,583.4
36.2,79,583.4
36.3,79,583.4
36.2,79,583.6
36,79,584
36.4,79,583.4
36.1,79,583.6
36.1,79,583.4
36.3,79,582.6
36.3,79,582.5
36,79,583.4
36.3,79,583.4
36.2,79,583.6
36.1,79,583.6
36.2,79,584
36.1,79,583.4
36,79,583.6
36,79,584
36,79,583.6
36,79,583.6
36,79,583.6
36,79,583.4
36,79,582.6
36,79,582.6
36.1,79,583.6
36.3,79,583.6
36.2,79,583.6
36.2,79,583.6
36.3,79,583.6
36,80,584
36,80,584
36.1,80,584
36,80,584.1
36,80,584.1
36.1,80,584
36.2,80,583.6
36,80,584.1
36,80,584.1
36,80,584.1
36.3,80,584.1
36.3,80,584.1
36.3,80,584.3
32.6,80,584
32.5,80,583.8
32.5,80,583.8
32.4,80,583.4
32.4,80,584.1
32.4,80,583.6
32.5,80,582.5
32.4,80,584
32.4,80,583.8
32.6,80,582.6
32.6,80,582.6
32.7,80,583.4
32.6,80,583.8
32.6,80,583.8
32.4,80,583.4
32.4,80,582.6
32.6,80,583.6
32.4,80,584
32.7,80,583.4
32.4,80,583.6
32.4,80,583.6
32.4,80,583.4
32.7,80,582.5
32.6,80,583.6
32.5,80,583.6
32.4,80,583.4
32.4,80,583.6
32.4,80,583.4
32.4,80,583.2
32.6,80,584.1
32.5,80,582.6
32.5,80,582.6
32.6,80,583.4
32.4,80,582.6
32.5,80,583.4
32.6,80,583.6
32.6,80,584.1
32.3,80,584
32.4,81,584
32.5,81,582.6
32.6,81,582.6
32.7,81,583.6
32.7,81,584.1
32.3,81,583.6
32.5,81,583.6
32.7,81,583.4
32.4,81,584
32.5,81,584
32.4,81,583.2
32.4,81,583.2
32.3,81,583.8
32.4,81,584
32.4,81,583.6
32.5,81,584
32.5,81,584
32.6,81,583.6
32.5,81,582.6
32.6,81,583.4
32.5,81,582.6
32.4,81,583.4
32.6,81,583.6
32.6,81,582.6
32.6,81,583.6
32.6,81,583.2
32.4,81,583.6
32.6,81,583.6
32.6,81,583.6
32.7,81,583.6
32.4,81,583.6
32.4,81,583.4
32.6,81,584.1
32.5,81,584.1
32.6,81,584
32.5,81,583.8
32.4,81,584.3
32.4,81,584.3
32.4,81,583.8
32.6,81,584.1
32.4,81,583.6
32.4,81,583.6
32.7,81,583.4
32.6,81,584
32.6,81,584
32.4,81,584.1
32.4,81,584.1
32.4,81,583.4
32.4,81,583.4
32.5,81,583.8
32.6,81,583.4
32.6,81,583.4
31.3,81,584
31.5,82,584.1
31.5,82,584
31.5,82,584
31.4,82,584
31.4,82,584
31.3,82,583.4
31.2,82,583.4
31.3,82,584.1
31.4,82,583.8
31.4,82,583.8
31.3,82,583.4
31.3,82,583.4
31.4,82,583.6
31.3,82,584
31.3,82,584.1
31.3,82,584
31.3,82,584
31.2,82,583.4
31.4,82,584
31.4,82,584
31.4,82,583.6
31.5,82,583.6
31.5,82,584
31.4,82,583.8
31.3,82,583.8
31.3,82,584.3
31.3,82,583.4
31.4,82,584.1
31.5,82,584
31.3,82,583.6
31.2,82,584
31.3,82,583.6
31.2,82,584.1
31.3,82,584.1
31.3,82,584.9
31.3,82,584.9
31.3,82,583.4
31.5,82,583.4
31.5,82,584.1
31.5,82,583.6
31.5,82,584.1
31.5,82,584.1
31.2,82,584.1
31.3,82,584.3
31.3,82,584.7
31.3,82,583.6
31.2,82,584.1
31.5,82,584.1
31.2,82,584.3
31.4,82,583.6
31.3,82,584.3
31.2,82,584.1
31.2,82,584.1
31.3,82,584
31.4,83,584.7
31.3,83,583.6
31.3,83,584.1
31.4,83,585.1
31.4,83,584.9
31.4,83,584
31.2,83,584.1
31.4,83,584.1
31.2,83,584
31.3,83,584.1
31.4,83,584
31.5,83,584.7
31.5,83,584
31.4,83,583.6
31.5,83,584.1
31.5,83,584.7
31.5,83,584.7
31.4,83,584.1
31.4,83,584
31.3,83,584
31.4,83,583.8
31.4,83,584.7
31.3,83,584.1
31.3,83,583.6
31.3,83,584.9
31.5,83,583.6
31.4,83,584
31.5,83,584
31.2,83,584.3
31.2,83,584.1
31.2,83,584
31.5,83,584.9
31.5,83,584.9
25.8,83,584.9
25.7,83,583.6
25.7,83,583.4
25.7,83,583.4
25.6,83,584.7
25.6,83,584.7
25.6,83,583.8
25.6,83,583.6
25.7,83,583.6
25.7,83,583.6
25.6,83,583.4
25.6,83,583.6
25.6,83,583.6
25.6,83,583.6
25.7,83,584
25.7,83,584
25.6,83,582.6
25.8,83,584
25.8,83,583.6
25.9,83,584.1
25.6,83,582.6
25.6,83,582.6
25.6,83,582.6
25.7,83,584.3
25.9,83,583.8
25.9,83,583.8
25.8,84,583.6
25.9,84,583.6
25.7,84,584
25.7,84,584
25.8,84,583.6
25.9,84,583.6
25.8,84,583.4
25.8,84,583.4
25.7,84,584
25.9,84,583.6
25.6,84,583.6
25.7,84,583.6
25.8,84,583.4
25.9,84,584
25.9,84,584.1
25.9,84,584.1
25.8,84,584.1
25.8,84,583.4
25.9,84,584
25.7,84,583.6
25.6,84,583.6
25.6,84,583.6
25.8,84,583.4
25.8,84,584.1
25.7,84,584.1
25.9,84,584
25.8,84,584.3
25.8,84,583.4
25.6,84,584.1
25.7,84,584.1
25.7,84,584.9
25.9,84,584
25.8,84,583.4
25.8,84,583.4
25.9,84,584
25.8,84,583.6
25.8,84,584.3
25.8,84,584
25.9,84,584
25.7,84,583.6
25.7,84,584
25.6,84,584
25.6,84,584
25.6,84,584.1
25.6,84,583.6
25.7,84,583.6
25.5,84,583.6
25.9,84,583.6
25.6,84,585.1
25.6,84,585.1
25.6,84,583.4
25.6,84,583.8
25.9,84,584.1
25.7,84,583.8
25.8,84,583.4
25.8,84,583.8
25.8,84,584.1
25.7,84,584
25.8,84,583.6
25.8,84,583.6
25.9,84,584
25.8,84,583.6
25.9,84,584.1
25.7,84,584
22,84,584.1
22.1,85,583.4
22.1,85,583.4
22.3,85,584.3
22.2,85,584.1
22.1,85,583.6
22.3,85,583.4
22.3,85,583.6
22.3,85,583.2
22.3,85,583.6
22.2,85,584.1
22.3,85,584.1
22.1,85,583.4
22.1,85,584
22.1,85,583.6
22,85,583.6
22,85,583.4
22.2,85,584
22.1,85,583.4
22.1,85,584.1
22.1,85,584.1
22.1,85,583.8
22.3,85,583.6
22.3,85,583.6
22.2,85,584.1
22.3,85,584.3
22.3,85,584.3
22.3,85,584.1
22.3,85,583.4
22.2,85,584
22.2,85,584
22.2,85,584.1
22.3,85,584.1
22.3,85,584.1
22.3,85,584
22,85,583.6
22.1,85,582.5
22.1,85,582.5
22.2,85,583.6
22.3,85,583.4
22.3,85,583.4
22.3,85,584
22.3,85,583.4
22.3,85,583.4
22.3,85,582.6
22.3,85,582.6
22.3,85,583.8
22.1,85,583.6
22,85,583.8
22.2,85,584.1
22.1,85,583.4
22.2,85,584
22.3,85,583.6
22.2,85,583.4
22.1,85,583.6
22.1,85,583.6
22.2,85,583.6
22.3,85,583.6
22.3,85,584
22.3,85,583.4
22,85,583.6
22.2,85,584.3
22.2,85,584
22.3,85,583.6
22.3,85,583.6
22.1,85,583.6
22,85,583.6
22.1,85,584
22.3,85,584
22.2,85,583.4
22.3,85,583.6
22.2,85,583.6
22.3,85,583.6
22.3,85,583.6
22.3,85,583.6
22.3,85,583.6
22.3,85,583.6
22.2,85,584.7
22.3,86,584
22.2,86,583.4
22.2,86,584
22.3,86,584.3
22.1,86,584
22.1,86,583.6
22.3,86,584.1
22.1,86,584.1
22.1,86,583.4
22,86,584.1
22.2,86,584
22.3,86,584
22.1,86,583.4
17.6,86,584.1
17.6,86,582.5
17.6,86,582.5
17.6,86,583.6
17.6,86,583.6
17.6,86,584
17.6,86,583.6
17.4,86,583.4
17.6,86,583.4
17.6,86,582.5
17.4,86,582.6
17.6,86,582.5
17.6,86,583.6
17.6,86,583.6
17.5,86,584.1
17.4,86,582.6
17.4,86,583.6
17.4,86,583.6
17.4,86,583.4
17.6,86,583.6
17.6,86,582.5
17.6,86,582.5
17.5,86,583.4
17.4,86,582.6
17.6,86,583.4
17.5,86,584
17.6,86,583.4
17.6,86,583.4
17.6,86,582.6
17.5,86,583.6
17.4,86,584
17.6,86,582.5
17.6,86,582.5
17.6,86,582.5
17.5,86,583.6
17.6,86,582.5
17.4,86,582.5
17.4,86,582.3
17.4,86,582.3
17.4,86,584.1
17.6,86,584
17.6,86,583.2
17.6,86,583.6
17.6,86,583.6
17.6,86,583.4
17.6,86,582.6
17.6,86,582.6
17.6,86,583.4
17.6,86,583.4
17.5,86,583.6
17.5,86,583.6
17.4,86,582.6
17.4,86,584
17.4,86,584
17.4,86,583.8
17.4,86,583.8
17.5,86,583.6
17.4,86,583.4
17.4,86,583.4
17.6,86,584
17.6,86,584
17.5,86,582.5
17.5,86,583.6
17.5,86,583.6
17.6,86,584
17.5,86,583.4
17.6,86,583.2
17.5,86,584
17.6,86,582.6
17.4,86,583.6
17.5,86,583.6
17.6,86,583.6
17.5,86,584.1
17.4,86,583.6
17.4,86,583.4
17.4,86,583.4
17.6,86,583.6
17.6,86,583.6
17.5,86,582.6
17.4,86,583.4
17.4,86,583.4
17.6,87,583.6
17.6,87,583.6
17.5,87,583.6
17.4,87,583.8
17.4,87,582.6
17.4,87,583.6
17.6,87,583.6
17.6,87,584.1
17.6,87,584
17.4,87,583.4
10.5,87,583.4
10.6,87,582.5
10.5,87,582.6
10.5,87,582.6
10.5,87,581.9
10.7,87,582.1
10.7,87,582.1
10.6,87,582.1
10.7,87,582.5
10.7,87,582.1
10.7,87,581.9
10.7,87,581.9
10.6,87,582.1
10.7,87,583.6
10.5,87,582.6
10.5,87,582.1
10.6,87,582.6
10.7,87,581.9
10.7,87,582.6
10.6,87,582.1
10.7,87,582.5
10.5,87,582.3
10.5,87,582.3
10.6,87,581.3
10.7,87,582.1
10.7,87,582.5
10.5,87,583.4
10.5,87,582.1
10.7,87,583.2
10.7,87,582.1
10.7,87,582.1
10.7,87,582.1
10.6,87,581.3
10.5,87,581.9
10.7,87,582.6
10.7,87,582.1
10.7,87,582.1
10.5,87,581.9
10.5,87,581.9
10.5,87,581.3
10.5,87,581.3
10.5,87,581.7
10.4,87,582.1
10.5,87,581.7
10.7,87,582.1
10.7,87,582.6
10.7,87,582.6
10.7,87,583.4
10.7,87,582.5
10.7,87,582.5
10.5,87,582.1
10.6,87,581.7
10.7,87,582.1
10.6,87,583.4
10.5,87,581.9
10.6,87,582.1
10.6,87,582.1
10.7,87,581.9
10.7,87,582.5
10.7,87,581.9
10.5,87,582.1
10.5,87,582.1
10.5,87,581.9
10.5,87,581.9
10.5,87,581.9
10.6,87,582.1
10.6,87,582.1
10.7,87,582.1
10.7,87,581.9
10.6,87,582.1
10.6,87,582.1
10.5,87,582.3
10.6,87,582.1
10.6,87,582.1
10.5,87,582.6
10.5,87,582.1
10.4,87,581.1
10.6,87,581.9
10.7,87,581.3
10.6,87,582.6
10.6,87,581.3
10.6,87,581.3
10.7,87,582.1
10.7,87,581.7
10.7,87,581.7
10.7,87,581.9
10.7,87,582.5
10.7,87,581.9
10.6,87,582.6
10.5,87,582.5
2.2,87,581
2.2,87,581
2.2,87,581.3
2.2,87,581.3
2.1,87,581.1
2.3,87,581.1
2.3,87,581.1
2.3,87,581.1
2.3,87,581.1
2.3,87,581.1
2.2,87,581.1
2.2,87,580.6
2.2,87,581.7
2.2,87,581.1
2.1,87,580.6
2.2,87,580.6
2.1,87,580.8
2.3,87,580.6
2.2,87,581
2.1,87,581.1
2.2,87,580.6
2.2,87,579.5
2.2,87,580.6
2.3,87,581
2.2,87,581.1
2.2,87,580.4
2.2,87,581
2.2,87,581
2.3,87,581
2.2,87,581
2.3,87,579.5
2.2,87,581
2.3,87,580.8
2.2,87,581.3
2.3,87,581.3
2.2,87,581.3
2.2,87,579.5
2.2,87,580.6
2.2,87,580.6
2.1,87,580.6
2.3,87,581.7
2.2,87,580.6
2.2,87,580.4
2.2,87,581.3
2.2,87,581.1
2.2,87,581
2.2,87,581
2.3,87,581.1
2.2,87,580.6
2.1,87,581.1
2.2,87,581.3
2.2,87,581.3
2.2,87,580.6
2.1,87,580.4
2.2,87,580.6
2.2,87,580.6
2.3,87,581.1
2.2,87,581
2.1,87,579.1
2.2,87,579.1
2.2,87,581
2.3,87,581.1
2.3,87,579.1
2.3,87,580.6
2.2,87,580.6
2.2,87,580.6
2.2,87,580.6
2.2,87,580.6
2.3,87,580.6
2.2,87,581.3
2.2,87,581.3
2.2,87,580.6
2.3,87,581.1
2.3,87,580.6
2.3,87,580.6
2.3,87,580.4
2.2,87,581.1
2.2,87,581.1
2.2,87,579.5
2.3,87,581
2.3,87,579.1
2.3,87,579.1
2.3,87,580.6
2.3,87,581.1
2.2,87,580.6
2.2,87,580.6
2.3,87,579.7
2.3,87,579.7
2.3,87,580.6
2.2,87,580.6
-1.5,87,578.9
-1.5,87,578.9
-1.6,87,579.1
-1.6,87,581
-1.7,87,581
-1.7,87,581
-1.7,87,579.1
-1.7,87,579.5
-1.7,87,579.3
-1.6,87,579.5
-1.6,87,579.3
-1.6,87,579.1
-1.5,87,580.8
-1.5,87,580.8
-1.6,87,579.5
-1.6,87,579.5
-1.7,87,579.1
-1.6,87,581
-1.6,87,579.1
-1.6,87,580.6
-1.6,87,579.5
-1.6,87,579.5
-1.6,87,580.6
-1.7,87,579.5
-1.6,87,578.3
-1.7,87,579.5
-1.7,87,580.6
-1.7,87,579.5
-1.6,87,579.1
-1.7,87,578.9
-1.6,87,580.6
-1.7,87,579.5
-1.7,87,578.9
-1.7,87,578.9
-1.6,87,578.9
-1.7,87,580.6
-1.7,87,579.1
-1.7,87,579.1
-1.7,87,579.5
-1.7,87,580.4
-1.6,87,579.5
-1.6,87,579.5
-1.7,87,579.1
-1.7,87,579.1
-1.7,87,579.5
-1.7,87,579.5
-1.7,87,579.1
-1.7,87,579.5
-1.6,87,578.9
-1.6,87,579.1
-1.7,87,580.4
-1.7,87,578.9
-1.7,87,578.9
-1.6,87,578.7
-1.5,87,579.1
-1.7,87,578.9
-1.6,87,579.1
-1.6,87,578.9
-1.6,87,579.3
-1.7,87,580.4
-1.7,87,580.4
-1.7,87,579.5
-1.8,87,579.5
-1.7,87,579.1
-1.6,87,580.4
-1.8,87,578.9
-1.6,87,578.7
-1.6,87,579.5
-1.6,87,579.7
-1.7,87,579.5
-1.7,87,579.1
-1.7,87,579.1
-1.7,87,580.6
-1.7,87,580.6
-1.7,87,578.7
-1.7,87,578.3
-1.7,87,578.7
-1.6,87,578.9
-1.6,87,578.9
-1.7,87,579.1
-1.6,87,579.1
-1.6,87,579.1
-1.8,87,578.9
-1.7,87,578.9
-1.7,87,579.1
-1.7,87,579.1
-1.7,87,579.1
-1.6,87,578.9
-1.6,87,578.9
-11.8,87,578.2
-11.9,87,577.4
-11.9,87,577.4
-11.9,87,577.4
-11.8,87,578
-11.8,87,577.6
-11.8,87,577.6
-11.8,87,578
-11.8,87,577.6
-11.8,87,577.6
-11.9,87,578
-11.9,87,577.4
-11.9,87,578.2
-11.7,87,577.6
-11.9,87,576.5
-11.7,87,577.6
-11.7,87,577.6
-11.7,87,577.6
-11.8,87,577.6
-11.9,87,578
-11.8,87,578.2
-11.8,87,578.2
-11.9,87,577.6
-11.9,87,577.6
-11.7,87,577.4
-11.9,87,576.5
-11.8,87,578
-11.8,87,577.6
-11.8,87,576.7
-11.9,87,577.6
-11.9,87,577.4
-11.7,87,577.2
-11.7,87,577.2
-11.9,87,578.2
-11.9,87,578
-11.9,87,577.6
-11.9,87,577.4
-11.9,87,577.4
-11.9,87,577.4
-11.9,87,577.6
-11.9,87,577.6
-11.8,87,576.5
-11.7,87,577.6
-11.9,87,577.4
-11.8,87,577.4
-11.9,87,577.6
-11.9,87,576.3
-11.8,87,577.6
-11.9,87,576.5
-11.9,87,577.6
-11.9,87,577.4
-11.8,87,576.5
-11.9,87,576.7
-11.9,87,577.6
-11.9,87,577.6
-11.7,87,576.5
-11.8,87,577.6
-11.7,87,576.1
-11.7,87,577.6
-11.7,87,577.6
-11.8,87,576.1
-11.7,87,577.4
-11.8,87,577.4
-11.7,87,576.7
-11.7,87,576.5
-11.8,87,576.1
-11.9,87,577.6
-11.7,87,576.1
-11.9,87,576.7
-12,87,576.5
-11.7,87,576.1
-11.8,87,577.4
-11.7,87,577.4
-11.7,87,577.4
-11.8,87,577.4
-11.8,87,576.7
-11.8,87,577.6
-11.9,87,577.2
-11.9,87,577.6
-11.8,87,576.1
-11.8,87,576.7
-12,87,576.7
-11.8,87,576.7
-11.9,87,576.1
-11.9,87,577.6
-11.9,87,576.1
-11.9,87,576.1
-11.7,87,576.7
-11.8,87,576.5
-14.6,87,576.1
-14.5,87,575.9
-14.5,87,575.9
-14.6,87,577.4
-14.6,87,577.4
-14.6,87,575.4
-14.6,87,576.7
-14.6,87,575.9
-14.6,87,575.9
-14.5,86,576.5
-14.6,86,575.7
-14.6,86,575.7
-14.6,86,575.7
-14.7,86,576.5
-14.7,86,576.5
-14.6,86,575.9
-14.6,86,575.4
-14.6,86,575.4
-14.6,86,575.4
-14.5,86,575.9
-14.7,86,576.5
-14.7,86,576.5
-14.7,86,576.1
-14.7,86,575.7
-14.7,86,576.1
-14.7,86,576.1
-14.7,86,575.9
-14.6,86,575.4
-14.6,86,575.4
-14.7,86,575.7
-14.6,86,576.1
-14.7,86,575.2
-14.6,86,575.7
-14.6,86,575.7
-14.6,86,576.1
-14.6,86,576.1
-14.7,86,575.7
-14.6,86,576.1
-14.6,86,576.1
-14.6,86,576.1
-14.5,86,575.2
-14.6,86,576.1
-14.6,86,575.4
-14.6,86,576.1
-14.5,86,575.7
-14.8,86,575.9
-14.7,86,575.9
-14.6,86,576.1
-14.5,86,575.7
-14.6,86,575.9
-14.6,86,576.1
-14.5,86,575.9
-14.8,86,575.2
-14.6,86,576.5
-14.6,86,576.5
-14.5,86,575.9
-14.7,86,576.5
-14.6,86,576.1
-14.7,86,575.9
-14.6,86,575.2
-14.7,86,575
-14.6,86,575
-14.5,86,575.2
-14.6,86,575.4
-14.6,86,576.1
-14.6,86,575.9
-14.7,86,576.1
-14.7,86,575.7
-14.6,86,575.9
-14.7,86,575.4
-14.6,86,575
-14.7,86,575.2
-14.5,86,575.4
-14.5,86,575
-14.5,86,575
-14.6,86,575.4
-14.7,86,575.2
-14.7,86,575.4
-14.7,86,575.4
-14.6,86,572.4
-14.5,86,574.6
-14.7,86,576.1
-14.7,86,575.2
-14.8,86,575.4
