current,voltage,temperature,power,time
0.5347,4.15,296.1778,2.218918863,447.0
0.5437,4.1499,296.1787,2.256271056,448.0
0.5493,4.15,296.22459999999995,2.279681498,449.0
0.5421,4.1501,296.2321,2.249820054,450.0
0.539,4.1499,296.2646,2.236637247,451.0
0.5369,4.1499,296.2453,2.228221848,452.0
0.5344,4.1499,296.214,2.21791479,453.0
0.5286,4.1501,296.22159999999997,2.193715507,454.0
0.5426,4.15,296.16209999999995,2.251621784,455.0
0.5144,4.15,296.30339999999995,2.134700797,456.0
0.5151,4.1499,296.30379999999997,2.137477356,457.0
0.5036,4.1499,296.28679999999997,2.089779433,458.0
0.5182,4.15,296.25579999999997,2.150589853,459.0
0.5239,4.15,296.279,2.174019887,460.0
0.536,4.15,296.2245,2.224541958,461.0
0.5072,4.1498,296.29049999999995,2.104672194,462.0
0.5477,4.1501,296.28869999999995,2.273224893,463.0
0.5326,4.1499,296.2469,2.210451932,464.0
0.5423,4.15,296.31419999999997,2.250696624,465.0
0.5108,4.15,296.26779999999997,2.119730243,466.0
0.5245,4.15,296.3938,2.176795939,467.0
0.5171,4.15,296.37239999999997,2.145962644,468.0
0.5153,4.1499,296.2849,2.138399335,469.0
0.5054,4.1499,296.3248,2.097256915,470.0
0.5004,4.1499,296.359,2.076654797,471.0
0.5164,4.15,296.2578,2.143139573,472.0
0.5166,4.15,296.334,2.144078292,473.0
0.5042,4.15,296.30379999999997,2.092637626,474.0
0.5135,4.1499,296.34369999999996,2.130932565,475.0
0.4923,4.15,296.40479999999997,2.043035837,476.0
0.4941,4.1499,296.2532,2.050475147,477.0
0.5006,4.15,296.3481,2.07763802,478.0
0.4934,4.1499,296.3635,2.047687853,479.0
0.5018,4.1499,296.38399999999996,2.082279902,480.0
0.4824,4.15,296.3558,2.001857365,481.0
0.5011,4.1501,296.42789999999997,2.07955085,482.0
0.4927,4.15,296.3785,2.04489734,483.0
0.5069,4.1498,296.3742,2.103762593,484.0
0.4819,4.1499,296.38649999999996,1.999946266,485.0
0.4876,4.1499,296.3171,2.023366314,486.0
0.4921,4.15,296.4113,2.042094224,487.0
0.4657,4.1499,296.38239999999996,1.932628171,488.0
0.4824,4.1499,296.3031,2.001807911,489.0
0.4882,4.1499,296.40709999999996,2.026153835,490.0
0.4655,4.15,296.3456,1.931716543,491.0
0.4765,4.15,296.3318,1.977538705,492.0
0.4785,4.1499,296.3211,1.985927056,493.0
0.5063,4.1499,296.33189999999996,2.10100831,494.0
0.4909,4.1499,296.3465,2.037394684,495.0
0.4822,4.15,296.38239999999996,2.000952669,496.0
0.4889,4.1499,296.3984,2.028969623,497.0
